Entity,Code,Day,Biweekly cases per million people
Asia,,2020-11-25,298.028
Asia,,2020-11-26,306.432
Asia,,2020-11-27,316.407
Asia,,2020-11-28,323.547
Asia,,2020-11-29,332.845
Asia,,2020-11-30,340.288
Asia,,2020-12-01,346.404
Asia,,2020-12-02,350.772
Asia,,2020-12-03,355.98
Asia,,2020-12-04,359.805
Asia,,2020-12-05,364.005
Asia,,2020-12-06,367.169
Asia,,2020-12-07,369.663
Asia,,2020-12-08,372.027
Asia,,2020-12-09,373.87
Asia,,2020-12-10,362.516
Asia,,2020-12-11,355.787
Asia,,2020-12-12,352.012
Asia,,2020-12-13,346.452
Asia,,2020-12-14,341.951
Asia,,2020-12-15,338.672
Asia,,2020-12-16,334.281
Asia,,2020-12-17,327.988
Asia,,2020-12-18,322.417
Asia,,2020-12-19,316.63
Asia,,2020-12-20,309.707
Asia,,2020-12-21,303.511
Asia,,2020-12-22,297.335
Asia,,2020-12-23,291.285
Asia,,2020-12-24,292.019
Asia,,2020-12-25,285.903
Asia,,2020-12-26,278.631
Asia,,2020-12-27,272.709
Asia,,2020-12-28,267.47
Asia,,2020-12-29,261.976
Asia,,2020-12-30,257.063
Asia,,2020-12-31,253.493
Asia,,2021-01-01,252.4
Asia,,2021-01-02,242.686
Asia,,2021-01-03,238.922
Asia,,2021-01-04,237.364
Asia,,2021-01-05,235.859
Asia,,2021-01-06,235.332
Asia,,2021-01-07,235.091
Asia,,2021-01-08,231.109
Asia,,2021-01-09,237.321
Asia,,2021-01-10,238.373
Asia,,2021-01-11,239.321
Asia,,2021-01-12,239.356
Asia,,2021-01-13,240.076
Asia,,2021-01-14,240.345
Asia,,2021-01-15,237.617
Asia,,2021-01-16,245.078
Asia,,2021-01-17,246.259
Asia,,2021-01-18,244.63
Asia,,2021-01-19,242.975
Asia,,2021-01-20,241.725
Asia,,2021-01-21,239.313
Asia,,2021-01-22,241.07
Asia,,2021-01-23,234.277
Asia,,2021-01-24,232.231
Asia,,2021-01-25,229.097
Asia,,2021-01-26,227.651
Asia,,2021-01-27,226.139
Asia,,2021-01-28,225.383
Asia,,2021-01-29,224.145
Asia,,2021-01-30,221.696
Asia,,2021-01-31,220.051
Asia,,2021-02-01,220.332
Asia,,2021-02-02,219.164
Asia,,2021-02-03,218.013
Asia,,2021-02-04,217.269
Asia,,2021-02-05,215.795
Asia,,2021-02-06,215.051
Asia,,2021-02-07,214.87
Asia,,2021-02-08,214.808
Asia,,2021-02-09,213.267
Asia,,2021-02-10,211.36
Asia,,2021-02-11,207.529
Asia,,2021-02-12,205.391
Asia,,2021-02-13,202.993
Asia,,2021-02-14,201.109
Asia,,2021-02-15,199.72
Asia,,2021-02-16,199.605
Asia,,2021-02-17,198.138
Asia,,2021-02-18,196.827
Asia,,2021-02-19,196.499
Asia,,2021-02-20,195.003
Asia,,2021-02-21,195.308
Asia,,2021-02-22,196.98
Asia,,2021-02-23,198.197
Asia,,2021-02-24,199.346
Asia,,2021-02-25,201.696
Asia,,2021-02-26,203.429
Asia,,2021-02-27,204.921
Asia,,2021-02-28,206.912
Asia,,2021-03-01,208.972
Asia,,2021-03-02,210.64
Asia,,2021-03-03,213.038
Asia,,2021-03-04,216.108
Asia,,2021-03-05,219.061
Asia,,2021-03-06,222.08
Asia,,2021-03-07,224.354
Asia,,2021-03-08,226.926
Asia,,2021-03-09,228.957
Asia,,2021-03-10,231.801
Asia,,2021-03-11,235.192
Asia,,2021-03-12,239.234
Asia,,2021-03-13,243.207
Asia,,2021-03-14,248.061
Asia,,2021-03-15,253.36
Asia,,2021-03-16,258.854
Asia,,2021-03-17,266.286
Asia,,2021-03-18,274.653
Asia,,2021-03-19,283.334
Asia,,2021-03-20,292.494
Asia,,2021-03-21,302.589
Asia,,2021-03-22,311.427
Asia,,2021-03-23,322.345
Asia,,2021-03-24,334.515
Asia,,2021-03-25,348.013
Asia,,2021-03-26,361.388
Asia,,2021-03-27,375.064
Asia,,2021-03-28,390.518
Asia,,2021-03-29,403.134
Asia,,2021-03-30,415.738
Asia,,2021-03-31,430.245
Asia,,2021-04-01,446.897
Asia,,2021-04-02,465.87
Asia,,2021-04-03,484.901
Asia,,2021-04-04,506.119
Asia,,2021-04-05,525.133
Asia,,2021-04-06,548.918
Asia,,2021-04-07,574.96
Asia,,2021-04-08,601.78
Asia,,2021-04-09,631.017
Asia,,2021-04-10,660.132
Asia,,2021-04-11,690.659
Asia,,2021-04-12,722.79
Asia,,2021-04-13,759.462
Asia,,2021-04-14,796.548
Asia,,2021-04-15,833.627
Asia,,2021-04-16,871.734
Asia,,2021-04-17,914.711
Asia,,2021-04-18,955.358
Asia,,2021-04-19,996.008
Asia,,2021-04-20,1039.403
Asia,,2021-04-21,1082.81
Asia,,2021-04-22,1126.044
Asia,,2021-04-23,1167.526
Asia,,2021-04-24,1206.989
Asia,,2021-04-25,1242.74
Asia,,2021-04-26,1272.204
Asia,,2021-04-27,1305.807
Asia,,2021-04-28,1337.832
Asia,,2021-04-29,1368.529
Asia,,2021-04-30,1396.246
Asia,,2021-05-01,1414.947
Asia,,2021-05-02,1428.328
Asia,,2021-05-03,1441.103
Asia,,2021-05-04,1449.303
Asia,,2021-05-05,1459.228
Asia,,2021-05-06,1468.287
Asia,,2021-05-07,1472.104
Asia,,2021-05-08,1477.513
Asia,,2021-05-09,1473.887
Asia,,2021-05-10,1469.21
Asia,,2021-05-11,1459.248
Asia,,2021-05-12,1447.73
Asia,,2021-05-13,1429.578
Asia,,2021-05-14,1404.133
Asia,,2021-05-15,1379.659
Asia,,2021-05-16,1353.695
Asia,,2021-05-17,1329.622
Asia,,2021-05-18,1300.873
Asia,,2021-05-19,1268.005
Asia,,2021-05-20,1229.858
Asia,,2021-05-21,1195.521
Asia,,2021-05-22,1157.444
Asia,,2021-05-23,1123.204
Asia,,2021-05-24,1092.756
Asia,,2021-05-25,1060.478
Asia,,2021-05-26,1025.996
Asia,,2021-05-27,992.364
Asia,,2021-05-28,962.06
Asia,,2021-05-29,931.61
Asia,,2021-05-30,904.204
Asia,,2021-05-31,873.111
Asia,,2021-06-01,842.132
Asia,,2021-06-02,809.339
Asia,,2021-06-03,780.539
Asia,,2021-06-04,748.602
Asia,,2021-06-05,718.639
Asia,,2021-06-06,690.914
Asia,,2021-06-07,663.448
Asia,,2021-06-08,635.004
Asia,,2021-06-09,608.369
Asia,,2021-06-10,585.391
Asia,,2021-06-11,564.212
Asia,,2021-06-12,544.233
Asia,,2021-06-13,525.401
Asia,,2021-06-14,510.353
Asia,,2021-06-15,494.998
Asia,,2021-06-16,479.877
Asia,,2021-06-17,465.141
Asia,,2021-06-18,452.729
Asia,,2021-06-19,440.933
Asia,,2021-06-20,433.359
Asia,,2021-06-21,427.619
Asia,,2021-06-22,421.607
Asia,,2021-06-23,415.705
Asia,,2021-06-24,410.868
Asia,,2021-06-25,406.036
Asia,,2021-06-26,402.625
Asia,,2021-06-27,401.907
Asia,,2021-06-28,401.46
Asia,,2021-06-29,402.684
Asia,,2021-06-30,404.631
Asia,,2021-07-01,407.712
Asia,,2021-07-02,410.041
Asia,,2021-07-03,413.855
Asia,,2021-07-04,416.737
Asia,,2021-07-05,422.684
Asia,,2021-07-06,430.196
Asia,,2021-07-07,436.945
Asia,,2021-07-08,445.547
Asia,,2021-07-09,454.358
Asia,,2021-07-10,462.872
Asia,,2021-07-11,470.381
Asia,,2021-07-12,480.91
Asia,,2021-07-13,492.687
Asia,,2021-07-14,505.545
Asia,,2021-07-15,519.125
Asia,,2021-07-16,532.469
Asia,,2021-07-17,544.999
Asia,,2021-07-18,553.653
Asia,,2021-07-19,561.549
Asia,,2021-07-20,573.079
Asia,,2021-07-21,579.986
Asia,,2021-07-22,584.5
Asia,,2021-07-23,597.429
Asia,,2021-07-24,601.512
Asia,,2021-07-25,615.448
Asia,,2021-07-26,623.051
Asia,,2021-07-27,638.6
Asia,,2021-07-28,652.386
Asia,,2021-07-29,663.37
Asia,,2021-07-30,673.419
Asia,,2021-07-31,682.158
Asia,,2021-08-01,697.348
Asia,,2021-08-02,706.509
Asia,,2021-08-03,719.847
Asia,,2021-08-04,737.185
Asia,,2021-08-05,754.443
Asia,,2021-08-06,763.179
Asia,,2021-08-07,777.903
Asia,,2021-08-08,777.522
Asia,,2021-08-09,788.108
Asia,,2021-08-10,788.438
Asia,,2021-08-11,792.469
Asia,,2021-08-12,791.486
Asia,,2021-08-13,799.532
Asia,,2021-08-14,801.879
Asia,,2021-08-15,802.118
Asia,,2021-08-16,804.65
Asia,,2021-08-17,803.174
Asia,,2021-08-18,798.684
Asia,,2021-08-19,795.111
Asia,,2021-08-20,792.093
Asia,,2021-08-21,788.761
Asia,,2021-08-22,788.73
Asia,,2021-08-23,781.381
Asia,,2021-08-24,779.949
Asia,,2021-08-25,777.805
Asia,,2021-08-26,780.004
Asia,,2021-08-27,775.009
Asia,,2021-08-28,775.071
Asia,,2021-08-29,771.803
Asia,,2021-08-30,770.972
Asia,,2021-08-31,762.638
Asia,,2021-09-01,761.103
Asia,,2021-09-02,757.758
Asia,,2021-09-03,754.892
Asia,,2021-09-04,749.153
Asia,,2021-09-05,748.211
Asia,,2021-09-06,740.953
Asia,,2021-09-07,730.986
Asia,,2021-09-08,720.911
Asia,,2021-09-09,708.863
Asia,,2021-09-10,695.827
Asia,,2021-09-11,684.162
Asia,,2021-09-12,672.358
Asia,,2021-09-13,661.209
Asia,,2021-09-14,651.89
Asia,,2021-09-15,639.615
Asia,,2021-09-16,626.985
Asia,,2021-09-17,613.988
Asia,,2021-09-18,606
Asia,,2021-09-19,593.158
Asia,,2021-09-20,586.771
Asia,,2021-09-21,577.095
Asia,,2021-09-22,564.432
Asia,,2021-09-23,553.441
Asia,,2021-09-24,543.638
Asia,,2021-09-25,534.55
Asia,,2021-09-26,527.311
Asia,,2021-09-27,514.369
Asia,,2021-09-28,502.776
Asia,,2021-09-29,494.644
Asia,,2021-09-30,486.025
Asia,,2021-10-01,477.024
Asia,,2021-10-02,467.322
Asia,,2021-10-03,457.526
Asia,,2021-10-04,448.081
Asia,,2021-10-05,438.3
Asia,,2021-10-06,437.629
Asia,,2021-10-07,423.569
Asia,,2021-10-08,417.869
Asia,,2021-10-09,408.967
Asia,,2021-10-10,401.709
Asia,,2021-10-11,398.287
Asia,,2021-10-12,395.032
Asia,,2021-10-13,386.798
Asia,,2021-10-14,379.752
Asia,,2021-10-15,373.411
Asia,,2021-10-16,366.987
Asia,,2021-10-17,363.081
Asia,,2021-10-18,359.293
Asia,,2021-10-19,356.377
Asia,,2021-10-20,343.313
Asia,,2021-10-21,343.578
Asia,,2021-10-22,338.406
Asia,,2021-10-23,334.51
Asia,,2021-10-24,330.467
Asia,,2021-10-25,327.249
Asia,,2021-10-26,322.576
Asia,,2021-10-27,319.442
Asia,,2021-10-28,315.351
Asia,,2021-10-29,313.054
Australia,AUS,2020-02-07,0.582
Australia,AUS,2020-02-08,0.582
Australia,AUS,2020-02-09,0.427
Australia,AUS,2020-02-10,0.388
Australia,AUS,2020-02-11,0.388
Australia,AUS,2020-02-12,0.349
Australia,AUS,2020-02-13,0.233
Australia,AUS,2020-02-14,0.233
Australia,AUS,2020-02-15,0.116
Australia,AUS,2020-02-16,0.116
Australia,AUS,2020-02-17,0.116
Australia,AUS,2020-02-18,0.078
Australia,AUS,2020-02-19,0.078
Australia,AUS,2020-02-20,0.039
Australia,AUS,2020-02-21,0
Australia,AUS,2020-02-22,0
Australia,AUS,2020-02-23,0
Australia,AUS,2020-02-24,0
Australia,AUS,2020-02-25,0
Australia,AUS,2020-02-26,0
Australia,AUS,2020-02-27,0
Australia,AUS,2020-02-28,0
Australia,AUS,2020-02-29,0.388
Australia,AUS,2020-03-01,0.465
Australia,AUS,2020-03-02,0.582
Australia,AUS,2020-03-03,0.931
Australia,AUS,2020-03-04,1.435
Australia,AUS,2020-03-05,1.551
Australia,AUS,2020-03-06,1.745
Australia,AUS,2020-03-07,1.861
Australia,AUS,2020-03-08,2.365
Australia,AUS,2020-03-09,2.947
Australia,AUS,2020-03-10,3.568
Australia,AUS,2020-03-11,4.382
Australia,AUS,2020-03-12,4.382
Australia,AUS,2020-03-13,7.174
Australia,AUS,2020-03-14,8.725
Australia,AUS,2020-03-15,10.47
Australia,AUS,2020-03-16,13.456
Australia,AUS,2020-03-17,16.015
Australia,AUS,2020-03-18,20.009
Australia,AUS,2020-03-19,24.275
Australia,AUS,2020-03-20,28.346
Australia,AUS,2020-03-21,39.088
Australia,AUS,2020-03-22,57.119
Australia,AUS,2020-03-23,61.695
Australia,AUS,2020-03-24,75.112
Australia,AUS,2020-03-25,86.706
Australia,AUS,2020-03-26,104.001
Australia,AUS,2020-03-27,114.122
Australia,AUS,2020-03-28,131.455
Australia,AUS,2020-03-29,142.972
Australia,AUS,2020-03-30,154.489
Australia,AUS,2020-03-31,159.259
Australia,AUS,2020-04-01,166.51
Australia,AUS,2020-04-02,171.978
Australia,AUS,2020-04-03,176.011
Australia,AUS,2020-04-04,173.684
Australia,AUS,2020-04-05,160.461
Australia,AUS,2020-04-06,159.569
Australia,AUS,2020-04-07,149.332
Australia,AUS,2020-04-08,141.382
Australia,AUS,2020-04-09,127.888
Australia,AUS,2020-04-10,119.124
Australia,AUS,2020-04-11,103.264
Australia,AUS,2020-04-12,90.39
Australia,AUS,2020-04-13,77.167
Australia,AUS,2020-04-14,71.971
Australia,AUS,2020-04-15,61.191
Australia,AUS,2020-04-16,52.194
Australia,AUS,2020-04-17,46.223
Australia,AUS,2020-04-18,39.475
Australia,AUS,2020-04-19,35.792
Australia,AUS,2020-04-20,32.03
Australia,AUS,2020-04-21,29.083
Australia,AUS,2020-04-22,24.895
Australia,AUS,2020-04-23,21.483
Australia,AUS,2020-04-24,17.915
Australia,AUS,2020-04-25,15.162
Australia,AUS,2020-04-26,15.472
Australia,AUS,2020-04-27,14.348
Australia,AUS,2020-04-28,12.758
Australia,AUS,2020-04-29,12.099
Australia,AUS,2020-04-30,11.788
Australia,AUS,2020-05-01,9.927
Australia,AUS,2020-05-02,8.958
Australia,AUS,2020-05-03,8.221
Australia,AUS,2020-05-04,8.686
Australia,AUS,2020-05-05,8.919
Australia,AUS,2020-05-06,9.384
Australia,AUS,2020-05-07,9.733
Australia,AUS,2020-05-08,9.345
Australia,AUS,2020-05-09,9.5
Australia,AUS,2020-05-10,9.074
Australia,AUS,2020-05-11,9.656
Australia,AUS,2020-05-12,9.151
Australia,AUS,2020-05-13,9.19
Australia,AUS,2020-05-14,9.811
Australia,AUS,2020-05-15,9.966
Australia,AUS,2020-05-16,9.5
Australia,AUS,2020-05-17,8.996
Australia,AUS,2020-05-18,8.57
Australia,AUS,2020-05-19,7.639
Australia,AUS,2020-05-20,7.251
Australia,AUS,2020-05-21,7.057
Australia,AUS,2020-05-22,7.019
Australia,AUS,2020-05-23,6.786
Australia,AUS,2020-05-24,6.437
Australia,AUS,2020-05-25,6.049
Australia,AUS,2020-05-26,6.166
Australia,AUS,2020-05-27,6.243
Australia,AUS,2020-05-28,5.662
Australia,AUS,2020-05-29,5.778
Australia,AUS,2020-05-30,5.739
Australia,AUS,2020-05-31,5.739
Australia,AUS,2020-06-01,5.933
Australia,AUS,2020-06-02,6.088
Australia,AUS,2020-06-03,6.166
Australia,AUS,2020-06-04,5.894
Australia,AUS,2020-06-05,5.933
Australia,AUS,2020-06-06,5.623
Australia,AUS,2020-06-07,5.855
Australia,AUS,2020-06-08,5.468
Australia,AUS,2020-06-09,5.235
Australia,AUS,2020-06-10,5.235
Australia,AUS,2020-06-11,4.808
Australia,AUS,2020-06-12,4.266
Australia,AUS,2020-06-13,4.964
Australia,AUS,2020-06-14,5.157
Australia,AUS,2020-06-15,4.886
Australia,AUS,2020-06-16,5.468
Australia,AUS,2020-06-17,5.855
Australia,AUS,2020-06-18,6.282
Australia,AUS,2020-06-19,6.166
Australia,AUS,2020-06-20,7.833
Australia,AUS,2020-06-21,8.104
Australia,AUS,2020-06-22,8.725
Australia,AUS,2020-06-23,9.578
Australia,AUS,2020-06-24,10.586
Australia,AUS,2020-06-25,11.866
Australia,AUS,2020-06-26,11.905
Australia,AUS,2020-06-27,14.193
Australia,AUS,2020-06-28,16.636
Australia,AUS,2020-06-29,18.885
Australia,AUS,2020-06-30,21.328
Australia,AUS,2020-07-01,23.654
Australia,AUS,2020-07-02,25.477
Australia,AUS,2020-07-03,32.922
Australia,AUS,2020-07-04,38.079
Australia,AUS,2020-07-05,43.004
Australia,AUS,2020-07-06,48.976
Australia,AUS,2020-07-07,52.931
Australia,AUS,2020-07-08,58.089
Australia,AUS,2020-07-09,68.985
Australia,AUS,2020-07-10,75.693
Australia,AUS,2020-07-11,81.859
Australia,AUS,2020-07-12,85.931
Australia,AUS,2020-07-13,93.725
Australia,AUS,2020-07-14,99.542
Australia,AUS,2020-07-15,108.926
Australia,AUS,2020-07-16,122.808
Australia,AUS,2020-07-17,123.351
Australia,AUS,2020-07-18,130.253
Australia,AUS,2020-07-19,135.178
Australia,AUS,2020-07-20,142.429
Australia,AUS,2020-07-21,155.42
Australia,AUS,2020-07-22,164.649
Australia,AUS,2020-07-23,163.679
Australia,AUS,2020-07-24,170.504
Australia,AUS,2020-07-25,178.609
Australia,AUS,2020-07-26,192.142
Australia,AUS,2020-07-27,195.903
Australia,AUS,2020-07-28,197.571
Australia,AUS,2020-07-29,212.81
Australia,AUS,2020-07-30,219.868
Australia,AUS,2020-07-31,226.421
Australia,AUS,2020-08-01,236.271
Australia,AUS,2020-08-02,242.32
Australia,AUS,2020-08-03,244.375
Australia,AUS,2020-08-04,254.031
Australia,AUS,2020-08-05,255.466
Australia,AUS,2020-08-06,258.917
Australia,AUS,2020-08-07,261.67
Australia,AUS,2020-08-08,259.072
Australia,AUS,2020-08-09,250.58
Australia,AUS,2020-08-10,248.563
Australia,AUS,2020-08-11,253.798
Australia,AUS,2020-08-12,234.991
Australia,AUS,2020-08-13,226.421
Australia,AUS,2020-08-14,223.164
Australia,AUS,2020-08-15,209.088
Australia,AUS,2020-08-16,203.194
Australia,AUS,2020-08-17,195.554
Australia,AUS,2020-08-18,176.205
Australia,AUS,2020-08-19,168.527
Australia,AUS,2020-08-20,160.345
Australia,AUS,2020-08-21,151.387
Australia,AUS,2020-08-22,144.523
Australia,AUS,2020-08-23,136.419
Australia,AUS,2020-08-24,129.517
Australia,AUS,2020-08-25,119.318
Australia,AUS,2020-08-26,114.936
Australia,AUS,2020-08-27,104.932
Australia,AUS,2020-08-28,97.409
Australia,AUS,2020-08-29,92.407
Australia,AUS,2020-08-30,84.845
Australia,AUS,2020-08-31,79.339
Australia,AUS,2020-09-01,74.995
Australia,AUS,2020-09-02,70.303
Australia,AUS,2020-09-03,67.046
Australia,AUS,2020-09-04,62.238
Australia,AUS,2020-09-05,56.886
Australia,AUS,2020-09-06,54.521
Australia,AUS,2020-09-07,51.186
Australia,AUS,2020-09-08,48.898
Australia,AUS,2020-09-09,46.61
Australia,AUS,2020-09-10,43.276
Australia,AUS,2020-09-11,41.104
Australia,AUS,2020-09-12,38.041
Australia,AUS,2020-09-13,36.683
Australia,AUS,2020-09-14,35.675
Australia,AUS,2020-09-15,33.155
Australia,AUS,2020-09-16,29.626
Australia,AUS,2020-09-17,28.114
Australia,AUS,2020-09-18,26.291
Australia,AUS,2020-09-19,24.042
Australia,AUS,2020-09-20,22.917
Australia,AUS,2020-09-21,22.064
Australia,AUS,2020-09-22,19.66
Australia,AUS,2020-09-23,17.682
Australia,AUS,2020-09-24,16.907
Australia,AUS,2020-09-25,15.86
Australia,AUS,2020-09-26,15.084
Australia,AUS,2020-09-27,13.65
Australia,AUS,2020-09-28,12.254
Australia,AUS,2020-09-29,11.633
Australia,AUS,2020-09-30,10.974
Australia,AUS,2020-10-01,9.617
Australia,AUS,2020-10-02,9.151
Australia,AUS,2020-10-03,9.19
Australia,AUS,2020-10-04,9.151
Australia,AUS,2020-10-05,8.958
Australia,AUS,2020-10-06,8.104
Australia,AUS,2020-10-07,8.764
Australia,AUS,2020-10-08,8.764
Australia,AUS,2020-10-09,8.841
Australia,AUS,2020-10-10,8.647
Australia,AUS,2020-10-11,9.345
Australia,AUS,2020-10-12,9.888
Australia,AUS,2020-10-13,10.043
Australia,AUS,2020-10-14,10.121
Australia,AUS,2020-10-15,10.16
Australia,AUS,2020-10-16,9.966
Australia,AUS,2020-10-17,9.888
Australia,AUS,2020-10-18,9.733
Australia,AUS,2020-10-19,8.996
Australia,AUS,2020-10-20,10.16
Australia,AUS,2020-10-21,9.772
Australia,AUS,2020-10-22,9.694
Australia,AUS,2020-10-23,9.733
Australia,AUS,2020-10-24,9.694
Australia,AUS,2020-10-25,9.307
Australia,AUS,2020-10-26,8.88
Australia,AUS,2020-10-27,8.376
Australia,AUS,2020-10-28,8.066
Australia,AUS,2020-10-29,8.066
Australia,AUS,2020-10-30,8.027
Australia,AUS,2020-10-31,7.949
Australia,AUS,2020-11-01,7.833
Australia,AUS,2020-11-02,7.949
Australia,AUS,2020-11-03,6.941
Australia,AUS,2020-11-04,6.67
Australia,AUS,2020-11-05,6.515
Australia,AUS,2020-11-06,6.088
Australia,AUS,2020-11-07,5.623
Australia,AUS,2020-11-08,5.429
Australia,AUS,2020-11-09,5.041
Australia,AUS,2020-11-10,4.576
Australia,AUS,2020-11-11,4.266
Australia,AUS,2020-11-12,3.761
Australia,AUS,2020-11-13,3.761
Australia,AUS,2020-11-14,4.498
Australia,AUS,2020-11-15,5.739
Australia,AUS,2020-11-16,5.739
Australia,AUS,2020-11-17,6.01
Australia,AUS,2020-11-18,6.01
Australia,AUS,2020-11-19,5.739
Australia,AUS,2020-11-20,5.972
Australia,AUS,2020-11-21,6.321
Australia,AUS,2020-11-22,6.553
Australia,AUS,2020-11-23,6.747
Australia,AUS,2020-11-24,7.057
Australia,AUS,2020-11-25,7.368
Australia,AUS,2020-11-26,7.639
Australia,AUS,2020-11-27,7.911
Australia,AUS,2020-11-28,7.019
Australia,AUS,2020-11-29,5.933
Australia,AUS,2020-11-30,5.972
Australia,AUS,2020-12-01,5.662
Australia,AUS,2020-12-02,5.972
Australia,AUS,2020-12-03,6.088
Australia,AUS,2020-12-04,5.817
Australia,AUS,2020-12-05,5.584
Australia,AUS,2020-12-06,5.351
Australia,AUS,2020-12-07,5.584
Australia,AUS,2020-12-08,5.429
Australia,AUS,2020-12-09,5.235
Australia,AUS,2020-12-10,5.351
Australia,AUS,2020-12-11,5.39
Australia,AUS,2020-12-12,5.351
Australia,AUS,2020-12-13,5.235
Australia,AUS,2020-12-14,5.274
Australia,AUS,2020-12-15,5.313
Australia,AUS,2020-12-16,5.157
Australia,AUS,2020-12-17,5.584
Australia,AUS,2020-12-18,6.592
Australia,AUS,2020-12-19,7.872
Australia,AUS,2020-12-20,8.764
Australia,AUS,2020-12-21,8.996
Australia,AUS,2020-12-22,9.462
Australia,AUS,2020-12-23,10.16
Australia,AUS,2020-12-24,10.198
Australia,AUS,2020-12-25,10.547
Australia,AUS,2020-12-26,10.78
Australia,AUS,2020-12-27,11.633
Australia,AUS,2020-12-28,11.672
Australia,AUS,2020-12-29,12.448
Australia,AUS,2020-12-30,12.913
Australia,AUS,2020-12-31,12.874
Australia,AUS,2021-01-01,12.952
Australia,AUS,2021-01-02,12.254
Australia,AUS,2021-01-03,11.866
Australia,AUS,2021-01-04,11.556
Australia,AUS,2021-01-05,11.594
Australia,AUS,2021-01-06,11.013
Australia,AUS,2021-01-07,11.517
Australia,AUS,2021-01-08,11.052
Australia,AUS,2021-01-09,11.129
Australia,AUS,2021-01-10,10.741
Australia,AUS,2021-01-11,11.052
Australia,AUS,2021-01-12,10.431
Australia,AUS,2021-01-13,9.888
Australia,AUS,2021-01-14,9.462
Australia,AUS,2021-01-15,8.88
Australia,AUS,2021-01-16,8.686
Australia,AUS,2021-01-17,8.415
Australia,AUS,2021-01-18,8.298
Australia,AUS,2021-01-19,7.911
Australia,AUS,2021-01-20,7.872
Australia,AUS,2021-01-21,7.135
Australia,AUS,2021-01-22,6.902
Australia,AUS,2021-01-23,6.631
Australia,AUS,2021-01-24,6.321
Australia,AUS,2021-01-25,5.662
Australia,AUS,2021-01-26,5.274
Australia,AUS,2021-01-27,5.196
Australia,AUS,2021-01-28,5.041
Australia,AUS,2021-01-29,4.537
Australia,AUS,2021-01-30,3.994
Australia,AUS,2021-01-31,3.761
Australia,AUS,2021-02-01,3.568
Australia,AUS,2021-02-02,3.451
Australia,AUS,2021-02-03,3.451
Australia,AUS,2021-02-04,3.374
Australia,AUS,2021-02-05,3.412
Australia,AUS,2021-02-06,3.296
Australia,AUS,2021-02-07,3.102
Australia,AUS,2021-02-08,3.102
Australia,AUS,2021-02-09,3.296
Australia,AUS,2021-02-10,3.296
Australia,AUS,2021-02-11,3.412
Australia,AUS,2021-02-12,3.335
Australia,AUS,2021-02-13,3.374
Australia,AUS,2021-02-14,3.18
Australia,AUS,2021-02-15,3.18
Australia,AUS,2021-02-16,3.18
Australia,AUS,2021-02-17,2.87
Australia,AUS,2021-02-18,2.947
Australia,AUS,2021-02-19,2.792
Australia,AUS,2021-02-20,2.908
Australia,AUS,2021-02-21,2.831
Australia,AUS,2021-02-22,2.986
Australia,AUS,2021-02-23,2.637
Australia,AUS,2021-02-24,2.637
Australia,AUS,2021-02-25,2.714
Australia,AUS,2021-02-26,2.831
Australia,AUS,2021-02-27,2.792
Australia,AUS,2021-02-28,3.025
Australia,AUS,2021-03-01,3.141
Australia,AUS,2021-03-02,3.296
Australia,AUS,2021-03-03,3.684
Australia,AUS,2021-03-04,3.994
Australia,AUS,2021-03-05,4.227
Australia,AUS,2021-03-06,4.188
Australia,AUS,2021-03-07,4.498
Australia,AUS,2021-03-08,4.808
Australia,AUS,2021-03-09,5.235
Australia,AUS,2021-03-10,5.545
Australia,AUS,2021-03-11,5.623
Australia,AUS,2021-03-12,5.7
Australia,AUS,2021-03-13,5.7
Australia,AUS,2021-03-14,5.894
Australia,AUS,2021-03-15,5.855
Australia,AUS,2021-03-16,6.127
Australia,AUS,2021-03-17,6.166
Australia,AUS,2021-03-18,6.282
Australia,AUS,2021-03-19,6.321
Australia,AUS,2021-03-20,6.282
Australia,AUS,2021-03-21,6.204
Australia,AUS,2021-03-22,5.817
Australia,AUS,2021-03-23,5.7
Australia,AUS,2021-03-24,5.429
Australia,AUS,2021-03-25,5.313
Australia,AUS,2021-03-26,5.429
Australia,AUS,2021-03-27,5.506
Australia,AUS,2021-03-28,5.662
Australia,AUS,2021-03-29,6.166
Australia,AUS,2021-03-30,5.817
Australia,AUS,2021-03-31,6.049
Australia,AUS,2021-04-01,5.817
Australia,AUS,2021-04-02,5.778
Australia,AUS,2021-04-03,5.894
Australia,AUS,2021-04-04,5.855
Australia,AUS,2021-04-05,5.972
Australia,AUS,2021-04-06,6.127
Australia,AUS,2021-04-07,6.01
Australia,AUS,2021-04-08,5.855
Australia,AUS,2021-04-09,5.584
Australia,AUS,2021-04-10,5.662
Australia,AUS,2021-04-11,5.545
Australia,AUS,2021-04-12,5.157
Australia,AUS,2021-04-13,5.662
Australia,AUS,2021-04-14,5.7
Australia,AUS,2021-04-15,5.855
Australia,AUS,2021-04-16,6.127
Australia,AUS,2021-04-17,6.631
Australia,AUS,2021-04-18,6.825
Australia,AUS,2021-04-19,7.406
Australia,AUS,2021-04-20,7.639
Australia,AUS,2021-04-21,8.104
Australia,AUS,2021-04-22,9.617
Australia,AUS,2021-04-23,9.966
Australia,AUS,2021-04-24,10.005
Australia,AUS,2021-04-25,10.121
Australia,AUS,2021-04-26,11.168
Australia,AUS,2021-04-27,11.633
Australia,AUS,2021-04-28,11.788
Australia,AUS,2021-04-29,12.176
Australia,AUS,2021-04-30,12.099
